,date,sku_id,opening_qty,received_qty,spoiled_qty,sold_qty,closing_qty
1713,2024-09-01,SKU014,674,123,0,198,599
1714,2024-09-01,SKU015,150,189,0,155,184
1715,2024-09-01,SKU016,293,120,0,195,218
1716,2024-09-01,SKU017,769,161,0,331,599
1717,2024-09-01,SKU018,578,166,0,183,561
1718,2024-09-01,SKU019,704,144,0,256,592
1719,2024-09-01,SKU020,378,151,0,216,313
1720,2024-09-01,SKU021,224,104,0,249,79
1721,2024-09-01,SKU022,228,164,0,255,137
1722,2024-09-01,SKU023,409,118,0,240,287
1723,2024-09-01,SKU024,245,139,0,261,123
1724,2024-09-01,SKU025,639,166,0,288,517
1725,2024-09-01,SKU026,278,119,0,178,219
1726,2024-09-01,SKU027,317,172,0,337,152
1727,2024-09-01,SKU028,560,113,0,179,494
1728,2024-09-01,SKU029,638,113,0,348,403
1729,2024-09-01,SKU030,250,181,9,210,212
1730,2024-09-01,SKU031,264,199,0,185,278
1731,2024-09-01,SKU032,266,181,0,251,196
1732,2024-09-01,SKU033,741,114,5,305,545
1733,2024-09-01,SKU034,327,138,0,248,217
1734,2024-09-01,SKU035,700,101,0,158,643
1735,2024-09-01,SKU036,738,130,0,267,601
1736,2024-09-01,SKU037,568,170,0,154,584
1737,2024-09-01,SKU038,182,188,0,206,164
1738,2024-09-01,SKU039,218,170,0,306,82
1739,2024-09-01,SKU040,605,170,0,283,492
1740,2024-09-01,SKU041,717,116,0,321,512
1741,2024-09-01,SKU042,573,147,0,252,468
1742,2024-09-01,SKU043,498,121,0,344,275
1743,2024-09-01,SKU044,575,191,0,312,454
1744,2024-09-01,SKU045,509,137,0,275,371
1745,2024-09-01,SKU046,594,163,0,305,452
1746,2024-09-01,SKU047,674,196,0,158,712
1747,2024-09-01,SKU048,517,113,0,297,333
1748,2024-09-01,SKU049,638,139,0,328,449
1749,2024-09-01,SKU050,480,175,8,314,333
1750,2024-09-08,SKU001,413,120,0,335,198
1751,2024-09-08,SKU002,573,173,0,167,579
1752,2024-09-08,SKU003,469,133,0,158,444
1753,2024-09-08,SKU004,534,146,0,224,456
1754,2024-09-08,SKU005,307,177,8,322,154
1755,2024-09-08,SKU006,628,144,0,170,602
1756,2024-09-08,SKU007,283,145,0,150,278
1757,2024-09-08,SKU008,548,130,0,270,408
1758,2024-09-08,SKU009,443,134,0,186,391
1759,2024-09-08,SKU010,614,114,0,337,391
1760,2024-09-08,SKU011,583,118,0,150,551
1761,2024-09-08,SKU012,387,186,0,323,250
1762,2024-09-08,SKU013,334,175,0,249,260
1763,2024-09-08,SKU014,136,139,0,285,0
1764,2024-09-08,SKU015,258,175,8,173,252
1765,2024-09-08,SKU016,270,197,0,212,255
1766,2024-09-08,SKU017,295,123,0,306,112
1767,2024-09-08,SKU018,460,141,0,199,402
1768,2024-09-08,SKU019,675,197,0,262,610
1769,2024-09-08,SKU020,432,139,0,340,231
1770,2024-09-08,SKU021,797,180,0,228,749
1771,2024-09-08,SKU022,379,186,0,249,316
1772,2024-09-08,SKU023,515,144,7,334,318
1773,2024-09-08,SKU024,468,127,0,300,295
1774,2024-09-08,SKU025,402,177,0,260,319
1775,2024-09-08,SKU026,230,111,0,242,99
1776,2024-09-08,SKU027,175,165,0,182,158
1777,2024-09-08,SKU028,556,151,0,293,414
1778,2024-09-08,SKU029,686,186,0,299,573
1779,2024-09-08,SKU030,283,159,0,275,167
1780,2024-09-08,SKU031,227,123,0,197,153
1781,2024-09-08,SKU032,688,150,7,230,601
1782,2024-09-08,SKU033,737,129,0,163,703
1783,2024-09-08,SKU034,485,103,5,340,243
1784,2024-09-08,SKU035,728,142,0,322,548
1785,2024-09-08,SKU036,675,126,0,172,629
1786,2024-09-08,SKU037,279,193,0,217,255
1787,2024-09-08,SKU038,269,143,0,291,121
1788,2024-09-08,SKU039,357,195,0,172,380
1789,2024-09-08,SKU040,370,181,0,331,220
1790,2024-09-08,SKU041,419,177,8,283,305
1791,2024-09-08,SKU042,659,133,0,215,577
1792,2024-09-08,SKU043,309,192,0,269,232
1793,2024-09-08,SKU044,427,185,9,278,325
1794,2024-09-08,SKU045,282,193,0,225,250
1795,2024-09-08,SKU046,602,100,0,341,361
1796,2024-09-08,SKU047,564,133,0,218,479
1797,2024-09-08,SKU048,658,122,6,319,455
1798,2024-09-08,SKU049,779,189,0,245,723
1799,2024-09-08,SKU050,596,165,0,215,546
1800,2024-09-15,SKU001,518,186,9,156,539
1801,2024-09-15,SKU002,209,125,0,197,137
1802,2024-09-15,SKU003,234,113,0,256,91
1803,2024-09-15,SKU004,253,115,0,340,28
1804,2024-09-15,SKU005,431,150,0,311,270
1805,2024-09-15,SKU006,550,181,0,163,568
1806,2024-09-15,SKU007,292,186,0,343,135
1807,2024-09-15,SKU008,557,173,0,207,523
1808,2024-09-15,SKU009,134,193,0,250,77
1809,2024-09-15,SKU010,287,146,0,316,117
1810,2024-09-15,SKU011,445,122,0,259,308
1811,2024-09-15,SKU012,467,194,0,253,408
1812,2024-09-15,SKU013,221,194,0,215,200
1813,2024-09-15,SKU014,733,154,0,335,552
1814,2024-09-15,SKU015,777,182,0,280,679
1815,2024-09-15,SKU016,344,153,0,150,347
1816,2024-09-15,SKU017,322,184,0,251,255
1817,2024-09-15,SKU018,338,140,0,322,156
1818,2024-09-15,SKU019,533,138,0,321,350
1819,2024-09-15,SKU020,794,156,0,329,621
1820,2024-09-15,SKU021,457,122,0,247,332
1821,2024-09-15,SKU022,611,153,0,281,483
1822,2024-09-15,SKU023,222,167,0,311,78
1823,2024-09-15,SKU024,191,110,0,162,139
1824,2024-09-15,SKU025,299,144,0,205,238
1825,2024-09-15,SKU026,793,180,0,150,823
1826,2024-09-15,SKU027,640,195,0,335,500
1827,2024-09-15,SKU028,510,160,0,223,447
1828,2024-09-15,SKU029,393,149,7,200,335
1829,2024-09-15,SKU030,544,116,0,252,408
1830,2024-09-15,SKU031,181,118,0,296,3
1831,2024-09-15,SKU032,456,107,0,316,247
1832,2024-09-15,SKU033,306,197,0,326,177
1833,2024-09-15,SKU034,611,168,0,318,461
1834,2024-09-15,SKU035,175,150,0,152,173
1835,2024-09-15,SKU036,467,148,0,275,340
1836,2024-09-15,SKU037,500,118,0,292,326
1837,2024-09-15,SKU038,725,115,0,335,505
1838,2024-09-15,SKU039,204,188,0,250,142
1839,2024-09-15,SKU040,497,182,0,335,344
1840,2024-09-15,SKU041,213,178,0,292,99
1841,2024-09-15,SKU042,179,182,0,247,114
1842,2024-09-15,SKU043,261,192,9,191,253
1843,2024-09-15,SKU044,206,167,8,321,44
1844,2024-09-15,SKU045,281,139,0,289,131
1845,2024-09-15,SKU046,694,134,0,292,536
1846,2024-09-15,SKU047,386,194,0,245,335
1847,2024-09-15,SKU048,166,112,0,192,86
1848,2024-09-15,SKU049,637,136,0,340,433
1849,2024-09-15,SKU050,422,186,0,221,387
1850,2024-09-22,SKU001,479,190,0,231,438
1851,2024-09-22,SKU002,312,127,0,337,102
1852,2024-09-22,SKU003,449,196,0,336,309
1853,2024-09-22,SKU004,613,191,0,333,471
1854,2024-09-22,SKU005,537,171,0,297,411
1855,2024-09-22,SKU006,322,127,0,309,140
1856,2024-09-22,SKU007,736,180,0,182,734
1857,2024-09-22,SKU008,786,107,0,229,664
1858,2024-09-22,SKU009,234,100,0,253,81
1859,2024-09-22,SKU010,596,166,0,281,481
1860,2024-09-22,SKU011,627,103,0,200,530
1861,2024-09-22,SKU012,766,164,0,195,735
1862,2024-09-22,SKU013,578,121,6,176,517
1863,2024-09-22,SKU014,458,104,0,179,383
1864,2024-09-22,SKU015,675,131,6,184,616
1865,2024-09-22,SKU016,429,190,0,223,396
1866,2024-09-22,SKU017,734,120,0,254,600
1867,2024-09-22,SKU018,445,118,0,167,396
1868,2024-09-22,SKU019,500,175,8,150,517
1869,2024-09-22,SKU020,486,100,0,207,379
1870,2024-09-22,SKU021,424,144,7,185,376
1871,2024-09-22,SKU022,251,150,0,339,62
1872,2024-09-22,SKU023,511,125,0,314,322
1873,2024-09-22,SKU024,580,159,0,262,477
1874,2024-09-22,SKU025,606,145,0,172,579
1875,2024-09-22,SKU026,265,196,0,308,153
1876,2024-09-22,SKU027,707,173,0,203,677
1877,2024-09-22,SKU028,684,103,0,272,515
1878,2024-09-22,SKU029,394,183,0,269,308
1879,2024-09-22,SKU030,649,102,0,296,455
1880,2024-09-22,SKU031,129,120,0,203,46
1881,2024-09-22,SKU032,297,105,5,201,196
1882,2024-09-22,SKU033,231,152,0,209,174
1883,2024-09-22,SKU034,594,179,0,262,511
1884,2024-09-22,SKU035,241,166,0,255,152
1885,2024-09-22,SKU036,317,104,0,214,207
1886,2024-09-22,SKU037,585,199,0,296,488
1887,2024-09-22,SKU038,407,105,0,289,223
1888,2024-09-22,SKU039,393,128,0,290,231
1889,2024-09-22,SKU040,166,145,0,249,62
1890,2024-09-22,SKU041,133,137,0,171,99
1891,2024-09-22,SKU042,546,108,0,284,370
1892,2024-09-22,SKU043,171,113,0,250,34
1893,2024-09-22,SKU044,348,158,7,249,250
1894,2024-09-22,SKU045,585,127,0,190,522
1895,2024-09-22,SKU046,469,120,0,177,412
1896,2024-09-22,SKU047,664,100,0,345,419
1897,2024-09-22,SKU048,227,199,0,223,203
1898,2024-09-22,SKU049,106,144,0,308,0
1899,2024-09-22,SKU050,669,197,9,342,515
1900,2024-09-29,SKU001,630,153,0,258,525
1901,2024-09-29,SKU002,178,185,9,255,99
1902,2024-09-29,SKU003,153,136,0,266,23
1903,2024-09-29,SKU004,501,106,0,270,337
1904,2024-09-29,SKU005,562,197,0,330,429
1905,2024-09-29,SKU006,789,115,5,328,571
1906,2024-09-29,SKU007,590,124,0,233,481
1907,2024-09-29,SKU008,268,150,0,191,227
1908,2024-09-29,SKU009,407,165,8,293,271
1909,2024-09-29,SKU010,711,163,0,222,652
1910,2024-09-29,SKU011,640,189,0,301,528
1911,2024-09-29,SKU012,506,116,0,296,326
1912,2024-09-29,SKU013,694,139,6,261,566
1913,2024-09-29,SKU014,786,164,0,219,731
1914,2024-09-29,SKU015,623,178,0,331,470
1915,2024-09-29,SKU016,156,147,0,181,122
1916,2024-09-29,SKU017,444,117,0,164,397
1917,2024-09-29,SKU018,524,153,0,321,356
1918,2024-09-29,SKU019,349,107,0,343,113
1919,2024-09-29,SKU020,746,165,0,194,717
1920,2024-09-29,SKU021,197,165,0,240,122
1921,2024-09-29,SKU022,700,141,0,161,680
1922,2024-09-29,SKU023,206,175,0,244,137
1923,2024-09-29,SKU024,475,195,0,160,510
1924,2024-09-29,SKU025,309,180,0,319,170
1925,2024-09-29,SKU026,759,132,0,232,659
1926,2024-09-29,SKU027,355,171,0,246,280
1927,2024-09-29,SKU028,744,113,0,302,555
1928,2024-09-29,SKU029,181,122,0,231,72
1929,2024-09-29,SKU030,758,199,0,150,807
1930,2024-09-29,SKU031,613,133,6,177,563
1931,2024-09-29,SKU032,285,175,0,264,196
1932,2024-09-29,SKU033,681,182,0,169,694
1933,2024-09-29,SKU034,779,178,0,285,672
1934,2024-09-29,SKU035,266,179,0,281,164
1935,2024-09-29,SKU036,335,106,0,235,206
1936,2024-09-29,SKU037,210,127,6,184,147
1937,2024-09-29,SKU038,246,142,0,181,207
1938,2024-09-29,SKU039,259,163,0,315,107
1939,2024-09-29,SKU040,729,170,0,346,553
1940,2024-09-29,SKU041,154,186,0,168,172
1941,2024-09-29,SKU042,186,122,0,323,0
1942,2024-09-29,SKU043,480,146,0,288,338
1943,2024-09-29,SKU044,776,177,0,311,642
1944,2024-09-29,SKU045,199,158,0,255,102
1945,2024-09-29,SKU046,382,184,0,187,379
1946,2024-09-29,SKU047,460,127,0,271,316
1947,2024-09-29,SKU048,522,173,0,155,540
1948,2024-09-29,SKU049,489,158,7,190,450
1949,2024-09-29,SKU050,732,169,0,308,593
1950,2024-10-06,SKU001,289,178,0,266,201
1951,2024-10-06,SKU002,402,182,0,298,286
1952,2024-10-06,SKU003,473,151,7,331,286
1953,2024-10-06,SKU004,216,153,0,274,95
1954,2024-10-06,SKU005,284,151,0,234,201
1955,2024-10-06,SKU006,351,110,0,336,125
1956,2024-10-06,SKU007,722,196,0,177,741
1957,2024-10-06,SKU008,710,179,0,231,658
1958,2024-10-06,SKU009,730,195,0,233,692
1959,2024-10-06,SKU010,278,137,0,259,156
1960,2024-10-06,SKU011,739,147,0,340,546
1961,2024-10-06,SKU012,690,146,7,220,609
1962,2024-10-06,SKU013,630,159,0,197,592
1963,2024-10-06,SKU014,207,100,0,156,151
1964,2024-10-06,SKU015,119,101,0,330,0
1965,2024-10-06,SKU016,286,147,0,212,221
1966,2024-10-06,SKU017,544,137,0,293,388
1967,2024-10-06,SKU018,351,106,0,203,254
1968,2024-10-06,SKU019,453,183,0,156,480
1969,2024-10-06,SKU020,504,153,0,329,328
1970,2024-10-06,SKU021,480,196,0,152,524
1971,2024-10-06,SKU022,627,184,0,281,530
1972,2024-10-06,SKU023,236,168,0,176,228
1973,2024-10-06,SKU024,641,132,0,342,431
1974,2024-10-06,SKU025,139,132,6,298,0
1975,2024-10-06,SKU026,331,173,0,282,222
1976,2024-10-06,SKU027,630,162,0,322,470
1977,2024-10-06,SKU028,288,144,0,334,98
1978,2024-10-06,SKU029,165,168,0,251,82
1979,2024-10-06,SKU030,519,127,0,268,378
1980,2024-10-06,SKU031,630,124,6,282,466
1981,2024-10-06,SKU032,436,122,0,271,287
1982,2024-10-06,SKU033,528,117,0,293,352
1983,2024-10-06,SKU034,406,192,0,181,417
1984,2024-10-06,SKU035,322,189,0,311,200
1985,2024-10-06,SKU036,506,155,0,300,361
1986,2024-10-06,SKU037,750,151,0,257,644
1987,2024-10-06,SKU038,260,150,0,199,211
1988,2024-10-06,SKU039,383,106,0,318,171
1989,2024-10-06,SKU040,399,147,0,198,348
1990,2024-10-06,SKU041,284,100,0,343,41
1991,2024-10-06,SKU042,674,167,0,330,511
1992,2024-10-06,SKU043,103,157,0,154,106
1993,2024-10-06,SKU044,512,112,0,295,329
1994,2024-10-06,SKU045,147,107,0,327,0
1995,2024-10-06,SKU046,579,178,8,334,415
1996,2024-10-06,SKU047,261,165,8,339,79
1997,2024-10-06,SKU048,485,142,0,291,336
1998,2024-10-06,SKU049,239,123,0,244,118
1999,2024-10-06,SKU050,467,155,0,203,419
2000,2024-10-13,SKU001,354,152,0,241,265
2001,2024-10-13,SKU002,224,149,0,212,161
2002,2024-10-13,SKU003,677,158,0,302,533
2003,2024-10-13,SKU004,656,151,0,332,475
2004,2024-10-13,SKU005,313,154,0,303,164
2005,2024-10-13,SKU006,664,183,9,200,638
2006,2024-10-13,SKU007,482,138,0,194,426
2007,2024-10-13,SKU008,585,114,0,304,395
2008,2024-10-13,SKU009,610,172,0,301,481
2009,2024-10-13,SKU010,344,171,0,159,356
2010,2024-10-13,SKU011,540,136,0,193,483
2011,2024-10-13,SKU012,310,161,8,220,243
2012,2024-10-13,SKU013,112,174,0,189,97
2013,2024-10-13,SKU014,642,196,0,232,606
2014,2024-10-13,SKU015,284,105,0,240,149
2015,2024-10-13,SKU016,503,143,0,311,335
2016,2024-10-13,SKU017,606,145,7,202,542
2017,2024-10-13,SKU018,515,162,8,263,406
2018,2024-10-13,SKU019,532,127,0,327,332
2019,2024-10-13,SKU020,691,146,0,157,680
2020,2024-10-13,SKU021,302,185,0,242,245
2021,2024-10-13,SKU022,739,124,6,247,610
2022,2024-10-13,SKU023,454,118,0,315,257
2023,2024-10-13,SKU024,654,106,0,237,523
2024,2024-10-13,SKU025,458,169,0,187,440
2025,2024-10-13,SKU026,702,199,9,224,668
2026,2024-10-13,SKU027,532,181,0,315,398
2027,2024-10-13,SKU028,553,149,0,165,537
2028,2024-10-13,SKU029,737,102,0,263,576
2029,2024-10-13,SKU030,684,125,6,287,516
2030,2024-10-13,SKU031,409,170,8,212,359
2031,2024-10-13,SKU032,285,149,0,173,261
2032,2024-10-13,SKU033,160,103,0,299,0
2033,2024-10-13,SKU034,552,104,5,279,372
2034,2024-10-13,SKU035,510,135,0,205,440
2035,2024-10-13,SKU036,700,107,0,189,618
2036,2024-10-13,SKU037,204,173,0,187,190
2037,2024-10-13,SKU038,700,115,0,167,648
2038,2024-10-13,SKU039,669,173,0,228,614
2039,2024-10-13,SKU040,307,121,6,227,195
2040,2024-10-13,SKU041,567,136,0,285,418
2041,2024-10-13,SKU042,568,129,0,243,454
2042,2024-10-13,SKU043,658,124,0,324,458
2043,2024-10-13,SKU044,235,196,0,310,121
2044,2024-10-13,SKU045,483,100,0,341,242
2045,2024-10-13,SKU046,715,147,0,181,681
2046,2024-10-13,SKU047,777,120,0,265,632
2047,2024-10-13,SKU048,716,199,9,310,596
2048,2024-10-13,SKU049,165,159,0,185,139
2049,2024-10-13,SKU050,260,134,0,242,152
2050,2024-10-20,SKU001,570,143,0,271,442
2051,2024-10-20,SKU002,223,173,0,234,162
2052,2024-10-20,SKU003,429,108,0,326,211
2053,2024-10-20,SKU004,711,161,0,276,596
2054,2024-10-20,SKU005,478,134,0,229,383
2055,2024-10-20,SKU006,337,104,0,268,173
2056,2024-10-20,SKU007,308,193,0,279,222
2057,2024-10-20,SKU008,192,145,0,185,152
2058,2024-10-20,SKU009,629,122,6,272,473
2059,2024-10-20,SKU010,769,150,7,195,717
2060,2024-10-20,SKU011,179,175,0,322,32
2061,2024-10-20,SKU012,140,106,0,241,5
2062,2024-10-20,SKU013,222,117,0,224,115
2063,2024-10-20,SKU014,500,178,0,192,486
2064,2024-10-20,SKU015,624,182,0,274,532
2065,2024-10-20,SKU016,791,155,0,252,694
2066,2024-10-20,SKU017,672,139,0,225,586
2067,2024-10-20,SKU018,279,191,0,186,284
2068,2024-10-20,SKU019,159,174,8,160,165
2069,2024-10-20,SKU020,102,165,0,155,112
2070,2024-10-20,SKU021,496,151,0,178,469
2071,2024-10-20,SKU022,258,173,0,216,215
2072,2024-10-20,SKU023,634,173,0,325,482
2073,2024-10-20,SKU024,589,184,0,329,444
2074,2024-10-20,SKU025,439,100,0,233,306
2075,2024-10-20,SKU026,131,195,0,212,114
2076,2024-10-20,SKU027,299,110,0,332,77
2077,2024-10-20,SKU028,641,180,0,336,485
2078,2024-10-20,SKU029,215,143,0,310,48
2079,2024-10-20,SKU030,126,141,0,286,0
2080,2024-10-20,SKU031,409,158,7,292,268
2081,2024-10-20,SKU032,178,112,0,162,128
2082,2024-10-20,SKU033,556,161,0,337,380
2083,2024-10-20,SKU034,731,135,0,258,608
2084,2024-10-20,SKU035,393,162,0,305,250
2085,2024-10-20,SKU036,476,126,0,237,365
2086,2024-10-20,SKU037,774,156,0,163,767
2087,2024-10-20,SKU038,130,108,0,338,0
2088,2024-10-20,SKU039,435,132,0,184,383
2089,2024-10-20,SKU040,567,188,0,197,558
2090,2024-10-20,SKU041,621,178,0,158,641
2091,2024-10-20,SKU042,273,163,0,233,203
2092,2024-10-20,SKU043,396,140,0,345,191
2093,2024-10-20,SKU044,755,161,0,308,608
2094,2024-10-20,SKU045,562,106,0,239,429
2095,2024-10-20,SKU046,184,150,0,245,89
2096,2024-10-20,SKU047,216,110,0,223,103
2097,2024-10-20,SKU048,462,124,0,235,351
2098,2024-10-20,SKU049,741,185,0,291,635
2099,2024-10-20,SKU050,373,171,0,310,234
2100,2024-10-27,SKU001,167,133,0,229,71
2101,2024-10-27,SKU002,759,146,0,262,643
2102,2024-10-27,SKU003,259,177,0,156,280
2103,2024-10-27,SKU004,183,104,0,299,0
2104,2024-10-27,SKU005,312,198,9,179,322
2105,2024-10-27,SKU006,464,138,0,304,298
2106,2024-10-27,SKU007,397,179,0,150,426
2107,2024-10-27,SKU008,313,130,0,220,223
2108,2024-10-27,SKU009,121,181,0,340,0
2109,2024-10-27,SKU010,129,128,0,343,0
2110,2024-10-27,SKU011,120,145,0,240,25
2111,2024-10-27,SKU012,309,147,0,346,110
2112,2024-10-27,SKU013,181,139,0,275,45
2113,2024-10-27,SKU014,784,131,0,173,742
2114,2024-10-27,SKU015,412,170,0,196,386
2115,2024-10-27,SKU016,434,176,0,221,389
2116,2024-10-27,SKU017,613,153,0,261,505
2117,2024-10-27,SKU018,548,123,0,341,330
2118,2024-10-27,SKU019,204,185,0,195,194
2119,2024-10-27,SKU020,637,136,6,200,567
2120,2024-10-27,SKU021,178,169,0,212,135
2121,2024-10-27,SKU022,309,125,0,199,235
2122,2024-10-27,SKU023,711,173,8,304,572
2123,2024-10-27,SKU024,693,109,0,291,511
2124,2024-10-27,SKU025,572,139,0,280,431
2125,2024-10-27,SKU026,747,112,0,175,684
2126,2024-10-27,SKU027,466,104,5,203,362
2127,2024-10-27,SKU028,793,146,0,308,631
2128,2024-10-27,SKU029,277,124,0,183,218
2129,2024-10-27,SKU030,657,133,0,337,453
2130,2024-10-27,SKU031,666,137,0,315,488
2131,2024-10-27,SKU032,566,100,0,173,493
2132,2024-10-27,SKU033,280,101,0,260,121
2133,2024-10-27,SKU034,475,113,0,257,331
2134,2024-10-27,SKU035,734,172,0,156,750
2135,2024-10-27,SKU036,690,189,0,191,688
2136,2024-10-27,SKU037,303,141,7,318,119
2137,2024-10-27,SKU038,541,197,0,200,538
2138,2024-10-27,SKU039,681,189,0,182,688
2139,2024-10-27,SKU040,255,189,0,349,95
2140,2024-10-27,SKU041,210,185,0,341,54
2141,2024-10-27,SKU042,173,100,0,336,0
2142,2024-10-27,SKU043,743,101,0,253,591
2143,2024-10-27,SKU044,148,123,0,240,31
2144,2024-10-27,SKU045,246,197,0,265,178
2145,2024-10-27,SKU046,524,111,0,347,288
2146,2024-10-27,SKU047,665,139,0,177,627
2147,2024-10-27,SKU048,165,181,0,152,194
2148,2024-10-27,SKU049,574,138,0,232,480
2149,2024-10-27,SKU050,647,156,0,243,560
2150,2024-11-03,SKU001,696,171,0,275,592
2151,2024-11-03,SKU002,754,128,0,317,565
2152,2024-11-03,SKU003,328,180,0,331,177
2153,2024-11-03,SKU004,291,144,0,245,190
2154,2024-11-03,SKU005,247,118,0,183,182
2155,2024-11-03,SKU006,418,137,6,337,212
2156,2024-11-03,SKU007,592,118,0,223,487
2157,2024-11-03,SKU008,691,128,0,155,664
2158,2024-11-03,SKU009,492,101,0,316,277
2159,2024-11-03,SKU010,110,147,7,254,0
2160,2024-11-03,SKU011,470,156,0,251,375
2161,2024-11-03,SKU012,110,169,0,329,0
2162,2024-11-03,SKU013,420,161,0,161,420
2163,2024-11-03,SKU014,160,137,0,193,104
2164,2024-11-03,SKU015,368,189,9,328,220
2165,2024-11-03,SKU016,759,194,9,182,762
2166,2024-11-03,SKU017,393,131,0,232,292
2167,2024-11-03,SKU018,266,158,0,294,130
2168,2024-11-03,SKU019,127,150,0,316,0
2169,2024-11-03,SKU020,749,148,0,290,607
2170,2024-11-03,SKU021,248,146,0,271,123
2171,2024-11-03,SKU022,257,137,0,198,196
2172,2024-11-03,SKU023,487,166,0,161,492
2173,2024-11-03,SKU024,681,173,0,223,631
2174,2024-11-03,SKU025,445,122,0,190,377
2175,2024-11-03,SKU026,661,112,5,254,514
2176,2024-11-03,SKU027,185,155,0,322,18
2177,2024-11-03,SKU028,239,113,0,310,42
2178,2024-11-03,SKU029,504,178,0,323,359
2179,2024-11-03,SKU030,256,182,9,308,121
2180,2024-11-03,SKU031,526,159,0,190,495
2181,2024-11-03,SKU032,271,155,0,318,108
2182,2024-11-03,SKU033,335,141,0,187,289
2183,2024-11-03,SKU034,270,170,0,273,167
2184,2024-11-03,SKU035,509,122,0,172,459
2185,2024-11-03,SKU036,232,183,0,286,129
2186,2024-11-03,SKU037,598,188,0,228,558
2187,2024-11-03,SKU038,358,105,0,179,284
2188,2024-11-03,SKU039,169,134,6,301,0
2189,2024-11-03,SKU040,656,168,0,224,600
2190,2024-11-03,SKU041,189,170,0,283,76
2191,2024-11-03,SKU042,311,112,0,272,151
2192,2024-11-03,SKU043,724,161,0,187,698
2193,2024-11-03,SKU044,761,129,0,255,635
2194,2024-11-03,SKU045,755,145,7,311,582
2195,2024-11-03,SKU046,579,102,0,266,415
2196,2024-11-03,SKU047,456,106,0,165,397
2197,2024-11-03,SKU048,457,178,0,320,315
2198,2024-11-03,SKU049,284,125,6,347,56
2199,2024-11-03,SKU050,740,157,0,287,610
2200,2024-11-10,SKU001,118,104,0,194,28
2201,2024-11-10,SKU002,590,197,0,260,527
2202,2024-11-10,SKU003,330,188,0,170,348
2203,2024-11-10,SKU004,526,146,0,324,348
2204,2024-11-10,SKU005,759,115,0,174,700
2205,2024-11-10,SKU006,459,190,0,250,399
2206,2024-11-10,SKU007,385,173,0,220,338
2207,2024-11-10,SKU008,648,174,0,242,580
2208,2024-11-10,SKU009,487,102,0,189,400
2209,2024-11-10,SKU010,137,190,0,322,5
2210,2024-11-10,SKU011,793,177,0,163,807
2211,2024-11-10,SKU012,796,139,0,177,758
2212,2024-11-10,SKU013,378,114,0,154,338
2213,2024-11-10,SKU014,165,124,0,215,74
2214,2024-11-10,SKU015,368,150,0,153,365
2215,2024-11-10,SKU016,125,138,0,188,75
2216,2024-11-10,SKU017,421,164,0,188,397
2217,2024-11-10,SKU018,168,156,0,156,168
2218,2024-11-10,SKU019,782,100,0,219,663
2219,2024-11-10,SKU020,549,171,0,342,378
2220,2024-11-10,SKU021,514,135,0,154,495
2221,2024-11-10,SKU022,481,185,0,181,485
2222,2024-11-10,SKU023,705,199,0,273,631
2223,2024-11-10,SKU024,401,178,0,250,329
2224,2024-11-10,SKU025,238,170,0,334,74
2225,2024-11-10,SKU026,639,147,7,213,566
2226,2024-11-10,SKU027,163,137,0,291,9
2227,2024-11-10,SKU028,267,168,0,306,129
2228,2024-11-10,SKU029,706,138,0,258,586
2229,2024-11-10,SKU030,100,160,0,301,0
2230,2024-11-10,SKU031,110,130,0,257,0
2231,2024-11-10,SKU032,390,125,0,339,176
2232,2024-11-10,SKU033,414,101,0,297,218
2233,2024-11-10,SKU034,791,162,0,200,753
2234,2024-11-10,SKU035,110,172,0,308,0
2235,2024-11-10,SKU036,367,131,0,206,292
2236,2024-11-10,SKU037,118,160,0,320,0
2237,2024-11-10,SKU038,171,132,6,334,0
2238,2024-11-10,SKU039,585,167,0,276,476
2239,2024-11-10,SKU040,573,141,0,293,421
2240,2024-11-10,SKU041,302,126,0,225,203
2241,2024-11-10,SKU042,357,110,0,334,133
2242,2024-11-10,SKU043,442,186,9,192,427
2243,2024-11-10,SKU044,142,127,0,170,99
2244,2024-11-10,SKU045,295,185,0,191,289
2245,2024-11-10,SKU046,121,163,8,334,0
2246,2024-11-10,SKU047,788,130,0,239,679
2247,2024-11-10,SKU048,212,181,0,257,136
2248,2024-11-10,SKU049,543,180,0,323,400
2249,2024-11-10,SKU050,740,139,0,299,580
2250,2024-11-17,SKU001,673,150,0,243,580
2251,2024-11-17,SKU002,404,102,0,271,235
2252,2024-11-17,SKU003,666,139,0,305,500
2253,2024-11-17,SKU004,204,188,0,234,158
2254,2024-11-17,SKU005,530,161,0,201,490
2255,2024-11-17,SKU006,174,190,0,324,40
2256,2024-11-17,SKU007,525,192,0,221,496
2257,2024-11-17,SKU008,100,152,7,319,0
2258,2024-11-17,SKU009,654,174,0,248,580
2259,2024-11-17,SKU010,510,112,5,270,347
2260,2024-11-17,SKU011,504,108,0,317,295
2261,2024-11-17,SKU012,585,176,0,321,440
2262,2024-11-17,SKU013,572,154,0,227,499
2263,2024-11-17,SKU014,317,111,0,185,243
2264,2024-11-17,SKU015,157,178,0,258,77
2265,2024-11-17,SKU016,127,102,5,313,0
2266,2024-11-17,SKU017,539,187,0,262,464
2267,2024-11-17,SKU018,530,189,0,303,416
2268,2024-11-17,SKU019,435,173,0,191,417
2269,2024-11-17,SKU020,507,128,0,176,459
2270,2024-11-17,SKU021,417,182,9,329,261
